movieId,avg_rating,rating_count,rating_std,first_rated,last_rated,popularity_score
32620,3.5,1,0.0,2007-02-15 01:12:32,2007-02-15 01:12:32,3.5014
32632,3.5,1,0.0,2005-07-14 18:20:02,2005-07-14 18:20:02,3.5014
32649,4.0,1,0.0,2007-07-05 10:25:25,2007-07-05 10:25:25,3.5454
32657,4.25,4,0.5,2009-09-08 03:17:35,2018-02-09 09:27:56,3.7099
32659,2.5,1,0.0,2017-12-25 22:17:55,2017-12-25 22:17:55,3.4135
32666,1.0,1,0.0,2008-01-24 06:25:37,2008-01-24 06:25:37,3.2815
32728,4.0,1,0.0,2009-03-30 20:34:41,2009-03-30 20:34:41,3.5454
32743,3.0,1,0.0,2017-10-26 20:05:32,2017-10-26 20:05:32,3.4574
32770,4.25,2,0.3536,2005-07-14 18:19:49,2006-11-23 06:51:11,3.6226
32799,3.5,1,0.0,2018-09-01 20:17:34,2018-09-01 20:17:34,3.5014
32862,4.0,1,0.0,2007-02-18 15:38:33,2007-02-18 15:38:33,3.5454
32875,3.0,1,0.0,2017-12-25 22:17:22,2017-12-25 22:17:22,3.4574
32892,2.75,2,3.182,2015-11-04 04:12:52,2018-05-02 19:34:21,3.38
32898,3.5,5,0.6124,2014-11-02 09:59:21,2018-05-03 14:52:42,3.5011
32906,3.5,1,0.0,2016-04-09 18:27:58,2016-04-09 18:27:58,3.5014
32914,3.0,1,0.0,2012-04-23 22:19:46,2012-04-23 22:19:46,3.4574
32917,4.0,1,0.0,2017-01-15 18:57:54,2017-01-15 18:57:54,3.5454
33004,3.4205,44,0.9146,2005-05-03 01:24:02,2018-09-17 04:21:56,3.436
33085,2.25,6,0.9354,2007-02-14 23:25:37,2018-09-02 02:18:53,3.0428
33090,4.0,2,1.4142,2018-02-20 15:06:21,2018-03-07 07:56:02,3.5821
33124,3.5,1,0.0,2015-11-06 01:40:44,2015-11-06 01:40:44,3.5014
33126,2.5,1,0.0,2017-06-26 22:30:45,2017-06-26 22:30:45,3.4135
33132,1.5,1,0.0,2007-02-21 02:11:11,2007-02-21 02:11:11,3.3255
33138,5.0,1,0.0,2006-10-27 13:16:26,2006-10-27 13:16:26,3.6333
33145,3.0,6,1.0488,2005-07-18 22:03:21,2016-09-20 23:41:59,3.3177
33148,2.5,1,0.0,2008-08-08 04:27:47,2008-08-08 04:27:47,3.4135
33154,4.0,6,0.7071,2005-06-28 18:42:35,2013-03-22 03:24:57,3.6843
33158,2.0,5,0.5,2007-02-21 02:54:41,2018-01-05 17:08:16,3.0131
33162,3.5,17,0.8839,2005-05-08 23:57:33,2018-05-05 21:06:49,3.5006
33164,1.8333,6,1.0801,2005-07-15 22:44:49,2017-05-13 17:28:04,2.8901
33166,3.89,50,0.81,2005-06-08 14:25:02,2017-06-26 21:05:54,3.8233
33171,2.0,2,2.1213,2007-05-14 17:20:42,2007-09-25 01:11:30,3.2588
33188,2.5,1,0.0,2006-08-13 06:21:22,2006-08-13 06:21:22,3.4135
33201,4.5,1,0.0,2016-09-19 14:40:02,2016-09-19 14:40:02,3.5894
33237,4.0,1,0.0,2007-02-18 19:10:12,2007-02-18 19:10:12,3.5454
33294,2.5,1,0.0,2017-06-26 23:12:12,2017-06-26 23:12:12,3.4135
33310,4.5,1,0.0,2009-06-09 18:21:55,2009-06-09 18:21:55,3.5894
33312,3.5,1,0.0,2009-03-15 02:01:10,2009-03-15 02:01:10,3.5014
33421,3.6667,3,0.5774,2006-07-04 14:35:23,2007-05-14 16:50:16,3.5386
33435,3.5,1,0.0,2018-02-21 00:45:52,2018-02-21 00:45:52,3.5014
33437,3.4444,9,0.7683,2006-01-16 17:08:13,2017-06-26 23:06:29,3.475
33493,3.4295,78,1.0803,2005-05-23 01:11:34,2018-08-31 09:39:52,3.438
33495,2.6429,7,1.1443,2005-07-18 22:03:37,2016-11-13 17:37:21,3.1555
33499,2.5,4,0.4082,2007-09-12 14:45:00,2015-09-10 00:45:21,3.2228
33558,3.0,1,0.0,2009-02-28 07:35:20,2009-02-28 07:35:20,3.4574
33564,4.5,2,0.7071,2007-03-08 19:12:33,2011-05-31 00:35:57,3.663
33615,3.375,40,0.8378,2006-03-11 13:23:00,2018-09-17 04:27:29,3.4011
33629,2.5,1,0.0,2018-02-20 10:58:47,2018-02-20 10:58:47,3.4135
33639,3.3333,3,0.2887,2005-11-02 20:03:06,2009-05-08 22:53:25,3.4638
33644,2.5,1,0.0,2017-05-14 21:22:14,2017-05-14 21:22:14,3.4135
33646,3.1111,9,0.6509,2005-11-13 04:41:29,2018-03-07 07:42:32,3.3201
33649,5.0,1,0.0,2018-09-01 19:25:05,2018-09-01 19:25:05,3.6333
33660,4.0882,17,0.2643,2005-07-12 19:55:21,2018-03-19 20:02:26,3.8659
33669,3.0714,7,1.2051,2005-07-15 22:45:04,2016-04-04 16:39:58,3.3282
33672,3.0,7,1.0801,2005-10-10 20:40:50,2012-09-23 21:17:10,3.2994
33677,3.5,3,0.0,2005-10-23 19:44:28,2010-12-28 18:59:29,3.5012
33679,3.2797,59,0.9969,2005-06-13 12:51:36,2018-09-17 04:19:14,3.3129
33681,1.75,2,1.0607,2007-08-02 19:55:24,2012-06-22 05:28:15,3.2184
33683,3.75,2,0.3536,2006-10-22 15:11:39,2017-05-03 21:51:32,3.5417
33725,3.1667,3,1.0408,2006-05-09 21:40:48,2018-02-24 08:03:01,3.4264
33779,4.5,2,0.7071,2015-07-04 06:58:59,2015-09-25 17:10:56,3.663
33781,3.0,2,0.7071,2007-09-17 00:57:16,2017-12-25 22:16:02,3.4205
33794,3.8621,116,0.8277,2005-06-15 15:15:54,2018-09-17 04:15:14,3.8325
33801,3.0,1,0.0,2018-02-20 10:09:27,2018-02-20 10:09:27,3.4574
33815,3.0,2,0.0,2007-07-11 21:52:38,2015-09-10 00:44:50,3.4205
33826,2.5,1,0.0,2006-09-15 21:24:03,2006-09-15 21:24:03,3.4135
33830,3.1667,3,1.2583,2009-12-27 10:18:37,2018-03-07 07:55:25,3.4264
33834,3.125,4,1.652,2006-12-17 20:07:31,2017-05-06 11:55:33,3.3967
33836,2.2692,13,0.633,2005-08-30 22:48:22,2018-01-05 17:48:14,2.816
33838,3.5,1,0.0,2008-07-15 19:09:24,2008-07-15 19:09:24,3.5014
33880,3.75,4,0.6455,2007-05-14 17:27:36,2009-02-09 14:09:34,3.5707
33893,4.5,1,0.0,2011-09-05 17:40:24,2011-09-05 17:40:24,3.5894
33896,3.3333,3,0.7638,2006-10-26 07:56:48,2017-06-26 23:06:10,3.4638
33903,4.0,5,0.5,2006-11-16 10:46:10,2010-12-09 22:16:43,3.6637
33966,1.5,1,0.0,2017-06-26 19:10:18,2017-06-26 19:10:18,3.3255
34018,3.0,1,0.0,2007-02-11 14:18:14,2007-02-11 14:18:14,3.4574
34048,3.15,50,0.8936,2005-07-05 13:22:55,2018-09-17 04:21:08,3.2104
34072,3.5556,18,0.7048,2005-09-02 04:52:13,2017-05-06 11:51:00,3.5358
34129,3.0,1,0.0,2008-08-08 04:24:17,2008-08-08 04:24:17,3.4574
34143,2.0,3,1.0,2007-08-04 20:15:35,2017-06-26 20:51:59,3.1646
34148,3.0,2,0.0,2006-02-28 21:01:56,2017-06-27 01:10:41,3.4205
34150,2.7639,36,0.8493,2005-07-10 04:19:06,2018-08-31 10:05:14,2.9289
34153,3.8333,3,0.2887,2005-12-11 23:31:26,2009-12-17 21:34:15,3.576
34162,3.5086,58,0.7694,2005-07-18 14:05:53,2018-09-17 04:20:43,3.5075
34164,3.5,1,0.0,2008-12-13 04:00:14,2008-12-13 04:00:14,3.5014
34271,3.75,4,0.2887,2006-03-08 20:12:16,2012-07-14 21:20:48,3.5707
34292,1.5,1,0.0,2017-08-07 13:16:16,2017-08-07 13:16:16,3.3255
34312,5.0,1,0.0,2018-03-07 07:57:42,2018-03-07 07:57:42,3.6333
34319,3.3548,31,0.8582,2005-07-24 03:42:50,2018-09-17 04:25:44,3.3916
34321,3.0,3,0.0,2008-08-08 03:53:21,2016-11-19 08:07:21,3.389
34323,3.7143,7,0.7559,2007-02-21 02:40:54,2017-06-26 21:54:03,3.5873
34326,3.0,2,1.4142,2005-10-18 20:19:24,2007-08-04 21:58:47,3.4205
34330,3.0,1,0.0,2007-11-29 02:47:55,2007-11-29 02:47:55,3.4574
34332,2.9167,6,1.4634,2007-11-11 00:22:55,2018-08-31 10:34:04,3.2872
34334,2.5,5,0.3536,2005-08-23 19:31:51,2017-05-08 18:26:44,3.1757
34336,2.0,4,1.0801,2005-12-22 03:06:49,2016-03-31 14:48:16,3.0836
34338,3.35,10,1.3134,2005-09-02 04:51:56,2018-02-21 17:04:26,3.4272
34359,4.0,1,0.0,2005-07-25 20:28:06,2005-07-25 20:28:06,3.5454
34397,3.0,1,0.0,2017-12-22 11:51:13,2017-12-22 11:51:13,3.4574
34405,3.94,50,0.8727,2005-10-03 15:34:12,2018-08-31 09:41:38,3.8647
34437,3.4762,21,0.5804,2006-02-11 21:37:31,2017-06-27 03:13:07,3.4846
34450,4.5,1,0.0,2016-11-19 07:57:56,2016-11-19 07:57:56,3.5894
34520,2.0833,12,0.5967,2006-10-29 14:24:58,2018-01-17 01:24:05,2.7408
34523,2.0,3,0.0,2007-09-12 14:36:12,2016-07-02 20:02:00,3.1646
34528,3.6667,3,0.5774,2005-08-13 07:11:49,2008-04-24 13:29:54,3.5386
34530,2.8333,3,1.4434,2007-08-04 20:32:16,2018-01-17 01:32:47,3.3516
34532,3.0,4,0.4082,2006-03-07 14:24:11,2017-05-06 11:54:33,3.3619
34534,3.5714,7,0.5345,2005-08-23 19:31:26,2017-05-14 20:42:22,3.5297
34536,3.1667,3,0.7638,2005-08-29 03:56:33,2009-05-14 08:03:07,3.4264
34540,3.0,1,0.0,2008-07-15 19:32:44,2008-07-15 19:32:44,3.4574
34542,3.7,5,0.2739,2005-12-30 16:00:09,2012-03-24 22:37:42,3.5661
34800,1.5,1,0.0,2018-02-20 14:39:30,2018-02-20 14:39:30,3.3255
34811,2.5,1,0.0,2017-06-26 22:47:51,2017-06-26 22:47:51,3.4135
35015,3.5,1,0.0,2006-06-12 20:11:58,2006-06-12 20:11:58,3.5014
35347,1.0,1,0.0,2010-06-21 05:07:12,2010-06-21 05:07:12,3.2815
35807,4.0,1,0.0,2018-03-07 07:56:49,2018-03-07 07:56:49,3.5454
35836,3.5473,74,0.9296,2005-12-19 21:45:28,2018-09-17 04:18:11,3.5417
35957,3.3889,9,0.4167,2006-02-06 16:50:41,2017-05-06 11:54:23,3.4492
36276,2.5,2,1.4142,2006-03-19 21:51:23,2006-12-08 01:06:33,3.3396
36289,4.0,1,0.0,2016-04-04 19:11:23,2016-04-04 19:11:23,3.5454
36363,3.75,2,0.3536,2012-11-28 18:28:13,2015-11-04 04:09:01,3.5417
36397,1.5,1,0.0,2008-07-12 13:59:43,2008-07-12 13:59:43,3.3255
36401,2.625,20,0.9984,2006-04-13 18:48:33,2018-01-16 22:24:18,2.9243
36477,4.0,1,0.0,2007-05-14 17:30:39,2007-05-14 17:30:39,3.5454
36509,2.6667,3,0.7638,2006-10-26 02:18:04,2008-07-25 13:58:05,3.3142
36517,3.4615,13,0.9005,2006-02-06 14:08:44,2017-06-26 22:11:42,3.4793
36519,3.2188,16,0.5154,2005-09-04 00:33:30,2018-01-05 17:18:37,3.33
36525,2.6875,8,1.0329,2005-09-18 00:07:38,2017-05-17 20:04:42,3.147
36527,3.5714,7,0.6075,2006-02-16 14:57:39,2009-05-11 09:10:38,3.5297
36529,3.7143,35,0.9017,2006-02-04 09:43:45,2018-09-17 04:22:02,3.6657
36533,2.25,2,1.0607,2008-08-08 04:52:21,2017-05-13 17:50:18,3.2992
36535,3.7778,9,0.712,2006-11-23 21:45:41,2018-05-05 19:38:31,3.6299
36537,3.3333,3,0.7638,2006-03-20 02:29:02,2016-07-02 20:01:47,3.4638
36708,3.7083,12,0.5418,2006-09-20 23:16:27,2013-05-18 15:35:07,3.6125
36850,3.75,2,1.0607,2016-11-19 07:59:26,2017-06-26 23:56:20,3.5417
36931,3.5,1,0.0,2016-11-19 07:59:30,2016-11-19 07:59:30,3.5014
37211,3.0,1,0.0,2007-02-11 14:18:05,2007-02-11 14:18:05,3.4574
37240,3.5,4,1.0,2006-09-01 17:40:36,2011-11-21 05:29:31,3.5011
37380,2.15,10,1.203,2007-02-18 19:56:58,2017-05-06 11:54:19,2.838
37382,2.875,8,0.6409,2007-01-01 18:07:07,2017-06-26 22:50:11,3.2287
37384,3.2692,13,1.0727,2006-11-04 17:42:46,2018-03-07 07:45:23,3.3723
37386,2.7619,21,0.9168,2006-05-06 14:04:22,2018-01-05 17:16:43,3.0064
37444,4.0,1,0.0,2018-03-07 08:00:58,2018-03-07 08:00:58,3.5454
37475,3.0,1,0.0,2009-09-25 21:32:58,2009-09-25 21:32:58,3.4574
37477,2.5,1,0.0,2008-08-08 04:26:55,2008-08-08 04:26:55,3.4135
37495,3.5,1,0.0,2016-08-03 01:09:28,2016-08-03 01:09:28,3.5014
37545,3.25,2,0.3536,2006-04-12 01:52:07,2017-12-25 22:15:27,3.4609
37720,2.9167,6,0.801,2005-10-24 06:48:57,2017-05-06 11:55:35,3.2872
37727,2.8636,11,0.897,2006-02-06 16:51:26,2017-06-26 19:19:47,3.1732
37729,3.5341,44,0.6768,2005-09-29 02:56:11,2018-09-17 04:25:22,3.5279
37731,3.7222,9,0.7546,2007-04-16 20:40:13,2018-05-13 10:35:02,3.6041
37733,3.5,27,0.866,2006-03-19 21:52:16,2018-04-30 21:57:37,3.5004
37736,3.5,3,0.0,2005-10-11 04:27:41,2008-06-12 15:26:00,3.5012
37739,3.3,5,0.5701,2006-04-15 22:38:27,2009-02-28 07:35:32,3.436
37741,3.8696,23,0.6071,2006-03-22 02:55:59,2018-01-05 17:10:30,3.7552
37830,3.55,10,0.9846,2006-05-06 14:01:59,2018-02-20 11:45:24,3.5253
37844,2.0,1,0.0,2007-05-14 18:10:58,2007-05-14 18:10:58,3.3695
37853,2.5,2,0.7071,2008-07-15 19:24:28,2008-08-08 04:42:26,3.3396
37857,3.6111,9,0.6972,2006-02-25 06:02:12,2017-06-26 22:15:10,3.5525
38038,3.6333,30,1.1137,2005-10-29 18:06:37,2018-07-24 18:51:34,3.5995
38061,4.0714,35,0.6433,2006-06-19 14:27:42,2018-08-31 09:51:12,3.9412
38095,4.1667,3,0.7638,2016-07-28 02:51:30,2017-06-30 04:36:18,3.6508
38159,4.5,1,0.0,2015-11-04 06:36:41,2015-11-04 06:36:41,3.5894
38164,4.0,1,0.0,2012-07-20 23:56:51,2012-07-20 23:56:51,3.5454
38198,4.0,1,0.0,2010-12-26 14:26:36,2010-12-26 14:26:36,3.5454
38294,2.5,1,0.0,2012-11-28 12:41:37,2012-11-28 12:41:37,3.4135
38304,4.625,4,0.4787,2010-11-17 02:17:40,2015-11-11 02:54:28,3.8143
38388,4.25,2,1.0607,2006-06-05 22:59:41,2009-02-09 14:23:53,3.6226
38583,2.5,1,0.0,2018-08-10 23:53:22,2018-08-10 23:53:22,3.4135
38798,3.125,4,0.8539,2006-02-04 10:00:58,2012-04-07 20:40:15,3.3967
38886,3.4444,9,0.8819,2005-12-19 21:44:25,2017-06-26 23:08:15,3.475
38992,3.5,1,0.0,2007-02-21 02:46:19,2007-02-21 02:46:19,3.5014
39183,3.5588,34,0.8856,2006-01-16 20:59:38,2018-09-17 04:24:20,3.5454
39231,3.5,4,0.4082,2006-02-20 16:44:15,2008-08-08 03:51:26,3.5011
39234,3.5,4,0.7071,2005-11-03 19:00:29,2007-08-04 20:05:03,3.5011
39292,3.775,20,0.5955,2005-11-28 19:57:05,2018-09-16 10:47:38,3.6816
39307,2.5,1,0.0,2006-08-25 18:27:36,2006-08-25 18:27:36,3.4135
39381,3.5625,8,0.563,2006-11-19 07:24:28,2017-06-26 23:09:55,3.5281
39400,2.1,5,1.1402,2006-05-02 13:02:41,2017-05-13 17:35:58,3.0456
39414,3.0,7,0.8165,2007-05-14 17:28:45,2017-06-26 21:16:48,3.2994
39427,3.0,4,1.6833,2005-10-23 15:12:08,2009-02-09 14:27:45,3.3619
39435,2.9,5,0.6519,2008-08-08 03:20:18,2016-07-27 19:51:55,3.3059
39444,3.3889,9,1.1396,2006-02-26 08:09:00,2016-07-09 08:16:09,3.4492
39446,2.8077,13,1.2997,2006-04-26 02:38:13,2018-01-16 22:21:46,3.1156
39449,2.6,5,0.8216,2006-04-24 17:46:17,2015-07-02 11:53:29,3.2083
39516,4.5,1,0.0,2017-08-07 19:25:27,2017-08-07 19:25:27,3.5894
39715,2.1429,7,1.069,2007-02-20 00:59:46,2018-03-07 07:45:58,2.954
39801,2.75,2,1.0607,2016-11-19 08:49:32,2018-02-20 10:12:18,3.38
39869,4.125,4,0.25,2006-10-26 08:08:03,2015-11-14 22:26:44,3.6751
40148,3.3571,7,1.3138,2008-08-24 05:41:46,2017-06-26 22:08:27,3.4433
40278,3.6765,17,0.6359,2005-11-14 17:26:15,2017-05-06 11:50:38,3.6102
40339,2.2857,7,1.2536,2006-10-02 14:17:11,2018-03-07 07:49:43,3.0116
40412,4.75,2,0.3536,2012-02-10 15:51:05,2016-11-19 08:53:49,3.7034
40414,3.7,5,0.5701,2006-12-27 01:10:56,2016-07-28 03:16:44,3.5661
40478,2.5,1,0.0,2018-08-11 00:10:14,2018-08-11 00:10:14,3.4135
40491,5.0,1,0.0,2018-05-02 17:29:57,2018-05-02 17:29:57,3.6333
40578,3.0,1,0.0,2018-02-21 20:19:46,2018-02-21 20:19:46,3.4574
40581,2.9167,6,1.1583,2007-05-14 17:53:37,2018-01-17 01:26:30,3.2872
40583,3.5312,16,0.6945,2005-12-12 02:35:24,2017-06-26 23:02:30,3.5195
40597,2.0,1,0.0,2012-04-05 20:05:23,2012-04-05 20:05:23,3.3695
40614,3.25,4,0.6455,2006-06-09 21:52:03,2017-06-26 22:01:31,3.4315
40617,3.0,1,0.0,2017-05-14 21:22:05,2017-05-14 21:22:05,3.4574
40629,3.5556,27,1.1379,2006-04-11 17:57:16,2017-06-21 07:43:39,3.5406
40697,2.25,2,2.4749,2014-02-07 01:27:47,2018-05-25 16:36:31,3.2992
40723,3.25,4,1.1902,2007-08-04 20:36:30,2017-05-08 18:28:53,3.4315
40732,3.5455,11,0.6876,2006-10-26 08:06:55,2017-05-06 11:52:16,3.5242
40815,3.8169,71,0.7033,2005-11-21 21:38:59,2018-08-31 09:39:54,3.7767
40819,3.7564,39,0.687,2005-12-03 19:04:29,2018-09-17 04:23:06,3.7029
40826,3.15,10,0.7091,2005-12-27 06:10:35,2018-09-01 19:15:43,3.329
40851,3.375,4,0.75,2007-06-27 02:08:49,2017-05-08 18:24:36,3.4663
40870,3.5,2,0.0,2007-03-31 08:31:25,2018-09-01 20:12:12,3.5013
40946,2.0,2,0.7071,2006-06-12 20:10:43,2008-04-04 04:21:43,3.2588
40955,3.875,4,0.25,2008-12-13 03:57:36,2018-09-01 20:12:28,3.6055
40959,3.6667,3,0.7638,2006-04-20 16:23:12,2010-06-08 00:47:30,3.5386
40962,3.3333,3,1.0408,2008-08-08 04:21:09,2018-03-07 07:50:14,3.4638
40966,3.5,1,0.0,2006-03-22 07:05:06,2006-03-22 07:05:06,3.5014
41014,4.0,1,0.0,2007-02-15 00:51:23,2007-02-15 00:51:23,3.5454
41285,3.4412,17,0.9663,2006-01-24 04:15:49,2018-05-05 20:34:13,3.4641
41527,4.0,2,0.0,2006-04-12 22:58:36,2006-04-24 17:48:45,3.5821
41566,3.4435,62,0.937,2005-12-31 01:53:48,2018-08-15 08:16:11,3.4518
41569,3.4,40,0.7089,2005-12-26 19:20:19,2018-03-27 12:46:18,3.4209
41571,3.5833,12,0.4174,2006-08-25 18:28:00,2016-10-14 20:52:12,3.5454
41573,2.875,8,1.0607,2006-05-06 14:02:39,2018-01-17 01:23:28,3.2287
41617,2.75,2,0.3536,2007-01-05 05:58:16,2017-06-26 23:11:00,3.38
41627,3.5,1,0.0,2018-02-21 03:29:17,2018-02-21 03:29:17,3.5014
41712,4.0,1,0.0,2016-11-19 08:53:53,2016-11-19 08:53:53,3.5454
41716,3.2143,7,0.994,2006-07-24 14:53:25,2018-02-21 22:54:09,3.3858
41724,4.5,1,0.0,2009-04-18 22:25:46,2009-04-18 22:25:46,3.5894
41769,2.5,1,0.0,2007-06-27 02:12:39,2007-06-27 02:12:39,3.4135
41828,4.5,1,0.0,2018-03-07 07:57:14,2018-03-07 07:57:14,3.5894
41863,4.0,5,0.5,2006-06-12 20:10:16,2012-01-02 16:02:17,3.6637
41997,3.8095,21,0.7661,2006-01-14 17:27:56,2017-05-03 21:13:53,3.7077
42002,3.3889,9,0.8207,2006-04-12 01:41:40,2016-10-14 20:54:48,3.4492
42004,3.5,6,0.5477,2006-05-28 02:40:29,2018-09-01 19:33:24,3.501
42007,2.8333,3,0.2887,2006-11-14 14:39:02,2018-01-17 01:30:45,3.3516
42009,1.875,4,0.6292,2006-07-14 17:36:57,2017-05-08 18:28:37,3.0488
42011,2.1818,11,0.7167,2006-10-27 15:09:41,2018-01-05 17:47:34,2.8222
42013,2.75,4,0.866,2007-02-21 04:00:09,2018-03-07 07:44:04,3.2924
42015,3.0,3,0.5,2006-10-16 15:29:33,2015-07-02 11:49:43,3.389
42018,2.0,2,2.1213,2006-05-14 16:43:56,2011-05-09 21:53:01,3.2588
42176,4.0,1,0.0,2015-06-26 08:56:40,2015-06-26 08:56:40,3.5454
42191,3.75,2,1.0607,2012-07-18 16:11:21,2015-11-03 17:44:56,3.5417
42285,3.0,1,0.0,2009-05-08 06:23:58,2009-05-08 06:23:58,3.4574
42418,3.2,5,1.3038,2006-05-14 16:43:38,2017-06-27 00:22:53,3.4035
42422,4.5,1,0.0,2009-09-08 02:42:34,2009-09-08 02:42:34,3.5894
42556,5.0,1,0.0,2012-06-22 05:22:25,2012-06-22 05:22:25,3.6333
42559,3.0,1,0.0,2018-02-21 03:32:20,2018-02-21 03:32:20,3.4574
42602,3.5,1,0.0,2008-12-25 03:04:09,2008-12-25 03:04:09,3.5014
42632,4.0,5,0.7906,2006-10-22 15:09:29,2017-06-27 00:36:08,3.6637
42638,2.5,1,0.0,2018-02-23 01:18:53,2018-02-23 01:18:53,3.4135
42718,3.8,5,0.4472,2009-12-17 21:39:38,2018-02-21 02:22:51,3.5986
42723,2.8636,11,1.3056,2006-01-14 07:05:22,2017-05-01 21:42:04,3.1732
42725,2.5714,7,1.0965,2007-02-21 04:45:00,2018-03-07 07:46:34,3.1267
42728,3.6,5,0.9618,2006-11-11 23:50:50,2012-06-13 00:10:28,3.5336
42730,3.75,2,1.7678,2006-06-19 14:28:01,2006-07-14 17:33:05,3.5417
42732,3.5,3,0.5,2006-08-14 19:47:45,2015-09-10 00:47:01,3.5012
42734,3.25,4,1.1902,2009-04-19 15:15:39,2018-01-14 03:55:22,3.4315
42738,3.0938,16,0.8004,2006-05-16 15:47:10,2018-06-25 04:12:38,3.2541
42740,3.5,1,0.0,2006-12-08 01:08:01,2006-12-08 01:08:01,3.5014
42761,4.5,1,0.0,2018-03-07 07:52:21,2018-03-07 07:52:21,3.5894
42943,2.5,1,0.0,2018-02-22 01:50:13,2018-02-22 01:50:13,3.4135
42946,4.0,2,1.4142,2016-11-19 07:59:32,2017-06-27 00:57:36,3.5821
43289,4.0,1,0.0,2016-11-19 08:48:36,2016-11-19 08:48:36,3.5454
43333,3.5,1,0.0,2007-09-17 01:03:01,2007-09-17 01:03:01,3.5014
43376,4.625,4,0.25,2006-12-08 01:10:27,2010-01-07 21:27:35,3.8143
43396,3.7857,7,0.3934,2006-05-02 01:45:57,2011-12-26 17:49:04,3.6161
43419,1.0,1,0.0,2017-06-30 04:31:01,2017-06-30 04:31:01,3.2815
43460,3.3333,3,0.5774,2006-12-08 01:07:03,2008-02-25 16:29:16,3.4638
43549,3.5,1,0.0,2009-04-07 16:43:36,2009-04-07 16:43:36,3.5014
43556,2.75,2,0.3536,2006-09-03 02:10:43,2006-09-15 21:21:58,3.38
43558,2.0,1,0.0,2012-06-02 15:48:51,2012-06-02 15:48:51,3.3695
43560,3.1667,6,0.5164,2007-05-14 17:34:18,2017-05-08 18:23:15,3.3788
43677,2.0,1,0.0,2018-02-23 06:38:54,2018-02-23 06:38:54,3.3695
43679,2.8333,9,0.9682,2006-11-08 22:15:14,2017-05-06 11:55:57,3.1911
43684,4.5,1,0.0,2008-08-24 06:41:56,2008-08-24 06:41:56,3.5894
43708,3.1667,3,0.2887,2006-03-13 21:09:50,2017-06-27 00:56:02,3.4264
43744,3.5,1,0.0,2018-09-01 19:15:37,2018-09-01 19:15:37,3.5014
43836,2.8571,7,0.8997,2008-08-08 04:51:24,2017-05-14 20:42:46,3.2418
43869,3.5,2,0.7071,2007-03-08 14:20:55,2012-09-09 08:45:12,3.5013
43871,2.75,8,0.5976,2006-02-20 16:43:40,2017-05-13 17:30:59,3.1743
43904,1.3,5,0.6708,2007-02-21 02:07:05,2017-06-26 18:57:35,2.7854
43908,3.0,1,0.0,2017-06-27 01:19:29,2017-06-27 01:19:29,3.4574
43912,2.0,1,0.0,2006-06-12 16:34:26,2006-06-12 16:34:26,3.3695
43914,4.0,1,0.0,2007-05-14 17:33:27,2007-05-14 17:33:27,3.5454
43917,3.0,4,0.7071,2006-07-14 17:34:19,2007-02-20 00:53:57,3.3619
43919,0.8333,3,0.2887,2007-06-27 02:18:04,2012-09-04 11:33:16,2.9028
43921,3.3,5,0.6708,2006-09-05 16:02:25,2017-06-26 22:40:41,3.436
43928,1.9231,13,0.9968,2006-03-13 21:06:47,2018-09-01 18:50:31,2.6235
43930,3.0,1,0.0,2015-09-10 00:31:18,2015-09-10 00:31:18,3.4574
43932,1.75,2,0.3536,2007-01-04 21:07:15,2007-02-26 02:50:40,3.2184
43936,3.0,9,0.5,2006-09-01 17:40:56,2017-05-06 11:52:48,3.2685
44004,3.25,6,0.7583,2007-02-18 19:40:28,2018-01-17 01:17:02,3.4094
44020,2.75,2,0.3536,2018-02-22 21:14:15,2018-09-13 21:26:17,3.38
44022,3.2174,23,0.8505,2006-10-25 18:02:59,2018-03-07 07:38:56,3.3057
44189,4.0,1,0.0,2007-02-17 16:32:51,2007-02-17 16:32:51,3.5454
44191,3.885,100,0.7877,2006-03-19 21:51:09,2018-08-31 09:44:59,3.849
44193,3.75,6,0.8216,2008-08-08 03:40:47,2016-12-11 16:42:14,3.5926
44195,4.0278,36,0.643,2006-04-20 16:21:14,2017-06-26 22:41:31,3.9101
44197,3.0,1,0.0,2007-05-14 17:32:34,2007-05-14 17:32:34,3.4574
44199,3.8,40,0.9923,2006-05-02 01:46:03,2017-07-01 00:49:55,3.7386
44204,3.25,4,0.2887,2006-05-02 01:46:07,2009-02-14 00:31:17,3.4315
44225,2.0,2,1.4142,2010-06-22 03:21:13,2015-09-10 00:40:39,3.2588
44238,2.5,1,0.0,2017-06-27 01:31:09,2017-06-27 01:31:09,3.4135
44241,2.0,1,0.0,2018-02-22 00:19:46,2018-02-22 00:19:46,3.3695
44243,0.5,1,0.0,2017-06-26 18:46:15,2017-06-26 18:46:15,3.2376
44301,3.5,1,0.0,2008-05-02 18:54:46,2008-05-02 18:54:46,3.5014
44397,3.0833,6,1.1143,2007-02-18 20:15:24,2017-05-03 21:49:41,3.3483
44399,1.25,2,0.3536,2006-10-13 18:24:54,2008-08-08 04:50:50,3.1375
44511,3.5,1,0.0,2006-12-08 01:09:43,2006-12-08 01:09:43,3.5014
44555,4.1176,34,0.697,2007-02-28 19:48:09,2018-08-06 02:12:36,3.9736
44597,4.0,1,0.0,2016-11-19 08:44:09,2016-11-19 08:44:09,3.5454
44613,3.75,2,1.7678,2008-05-27 20:42:46,2009-02-09 14:23:10,3.5417
